nose_x,nose_y,neck_x,neck_y,Rshoulder_x,Rshoulder_y,Relbow_x ,Relbow_y,Rwrist_x,RWrist_y ,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y ,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y ,REye_x,REye_y,LEye_x,LEye_y ,REar_x,REar_y,LEar_x,Lear_y,class
0.42,0.58,0.42,0.75,0.36,0.75,0.29,1.04,0.3,1.33,0.49,0.75,0.56,0.99,0.55,1.28,0.36,1.33,0.36,1.68,0.36,1.86,0.49,1.33,0,0,0,0,0.41,0.52,0.44,0.52,0.38,0.58,0.47,0.58,0
0.42,0.58,0.42,0.75,0.36,0.75,0.29,1.04,0.3,1.33,0.49,0.75,0.56,0.99,0.55,1.28,0.35,1.33,0.36,1.68,0.36,1.86,0.49,1.33,0,0,0,0,0.41,0.52,0.44,0.52,0.38,0.58,0.47,0.58,0
0.42,0.58,0.42,0.75,0.36,0.75,0.29,1.04,0.31,1.33,0.49,0.75,0.56,1.04,0.55,1.28,0.36,1.33,0.36,1.68,0.36,1.86,0,0,0,0,0,0,0.41,0.52,0.44,0.52,0.38,0.58,0.47,0.58,0
0.42,0.58,0.42,0.81,0.36,0.75,0.3,1.04,0.31,1.33,0.49,0.75,0.56,0.99,0.55,1.33,0.36,1.33,0.36,1.68,0.36,1.86,0,0,0,0,0,0,0.41,0.52,0.44,0.52,0.38,0.58,0.47,0.58,0
0.42,0.58,0.42,0.81,0.36,0.75,0.3,1.04,0.31,1.33,0.49,0.75,0.56,1.04,0.55,1.33,0.36,1.33,0.36,1.68,0.36,1.91,0,0,0,0,0,0,0.41,0.52,0.44,0.52,0.38,0.58,0.47,0.58,0
0.42,0.58,0.43,0.81,0.36,0.75,0.3,1.04,0.31,1.33,0.49,0.75,0.56,1.04,0.55,1.33,0.36,1.33,0.36,1.68,0.36,1.91,0,0,0,0,0,0,0.41,0.52,0.44,0.52,0.38,0.58,0.47,0.58,0
0.43,0.58,0.43,0.81,0.36,0.75,0.3,1.04,0.31,1.28,0.49,0.75,0.56,0.99,0.55,1.28,0.36,1.33,0.36,1.68,0.36,1.86,0,0,0,0,0,0,0.41,0.52,0.44,0.52,0.38,0.58,0.47,0.58,0
0.43,0.58,0.43,0.75,0.36,0.75,0.3,1.04,0.31,1.33,0.49,0.75,0.56,0.99,0.55,1.28,0.36,1.33,0.37,1.39,0.36,1.86,0,0,0,0,0,0,0.41,0.52,0.44,0.52,0.38,0.58,0.47,0.58,0
0.43,0.58,0.43,0.75,0.36,0.75,0.3,1.04,0.31,1.33,0.49,0.75,0.56,0.99,0.55,1.28,0.35,1.33,0.38,1.39,0.36,1.86,0.47,1.28,0.49,1.68,0.49,1.86,0.41,0.52,0.44,0.52,0.39,0.58,0.48,0.58,0
0.43,0.58,0.43,0.75,0.36,0.75,0.3,1.04,0.31,1.28,0.5,0.75,0.56,0.99,0.55,1.28,0.35,1.28,0.38,1.45,0.36,1.86,0,0,0,0,0,0,0.41,0.52,0.44,0.52,0.39,0.58,0.48,0.58,0
0.43,0.58,0.43,0.75,0.36,0.75,0.3,1.04,0.31,1.28,0.5,0.75,0.56,0.99,0.55,1.28,0.35,1.28,0.39,1.39,0.36,1.86,0,0,0,0,0,0,0.41,0.52,0.44,0.52,0.39,0.58,0.48,0.58,0
0.43,0.58,0.43,0.75,0.37,0.75,0.3,1.04,0.31,1.28,0.5,0.75,0.56,0.99,0.56,1.28,0.35,1.33,0.38,1.45,0.36,1.86,0,0,0,0,0,0,0.41,0.52,0.45,0.52,0.39,0.58,0.48,0.58,0
0.43,0.58,0.43,0.75,0.36,0.75,0.3,1.04,0.31,1.28,0.5,0.75,0.57,0.99,0.56,1.28,0.35,1.33,0.39,1.39,0.36,1.86,0,0,0,0,0,0,0.41,0.52,0.45,0.52,0.39,0.58,0.48,0.58,0
0.43,0.58,0.43,0.75,0.36,0.75,0.3,1.04,0.3,1.28,0.5,0.75,0.57,1.04,0.56,1.28,0.35,1.28,0.39,1.39,0.36,1.86,0.49,1.33,0,0,0,0,0.41,0.52,0.45,0.52,0.39,0.58,0.48,0.58,0
0.43,0.58,0.43,0.75,0.36,0.75,0.3,1.04,0.3,1.33,0.5,0.75,0.57,0.99,0.56,1.28,0.35,1.28,0.39,1.39,0.36,1.86,0,0,0,0,0,0,0.41,0.52,0.45,0.52,0.39,0.58,0.48,0.58,0
0.43,0.58,0.43,0.75,0.36,0.75,0.3,1.04,0.3,1.33,0.5,0.75,0.57,1.04,0.56,1.28,0.35,1.28,0.39,1.39,0.36,1.86,0.5,1.33,0,0,0,0,0.41,0.52,0.45,0.52,0.39,0.58,0.48,0.58,0
0.43,0.58,0.43,0.75,0.36,0.75,0.3,1.04,0.3,1.28,0.5,0.75,0.57,0.99,0.56,1.28,0.35,1.28,0.39,1.39,0.36,1.86,0,0,0,0,0,0,0.41,0.52,0.45,0.52,0.39,0.58,0.48,0.58,0
0.43,0.58,0.43,0.75,0.37,0.75,0.3,1.04,0.3,1.28,0.51,0.75,0.57,0.99,0.56,1.28,0.35,1.28,0.39,1.39,0.36,1.86,0,0,0,0,0,0,0.41,0.52,0.45,0.52,0.39,0.58,0.48,0.58,0
0.43,0.58,0.43,0.75,0.36,0.75,0.3,1.04,0.3,1.28,0.51,0.75,0.57,1.04,0.56,1.28,0.35,1.28,0.4,1.39,0.36,1.86,0,0,0,0,0,0,0.41,0.52,0.45,0.52,0.39,0.58,0.48,0.58,0
0.43,0.58,0.43,0.75,0.37,0.75,0.3,0.99,0.3,1.28,0.51,0.75,0.57,1.04,0.56,1.28,0.34,1.33,0.4,1.39,0.36,1.86,0,0,0,0,0,0,0.41,0.52,0.45,0.52,0.39,0.58,0.48,0.58,0
0.21,0.22,0.21,0.31,0.18,0.28,0.14,0.39,0.15,0.5,0.25,0.28,0.28,0.37,0.27,0.48,0.18,0.5,0.18,0.65,0.18,0.7,0.25,0.48,0,0,0,0,0.21,0.2,0.22,0.2,0.19,0.22,0.24,0.22,0
0.21,0.22,0.21,0.31,0.18,0.28,0.14,0.39,0.15,0.5,0.25,0.28,0.28,0.37,0.27,0.48,0.18,0.5,0.18,0.65,0.18,0.7,0.25,0.48,0,0,0,0,0.21,0.2,0.22,0.2,0.19,0.22,0.24,0.22,0
0.21,0.22,0.21,0.31,0.18,0.28,0.14,0.39,0.15,0.5,0.25,0.28,0.28,0.37,0.27,0.48,0.18,0.5,0,0,0,0,0,0,0,0,0,0,0.21,0.2,0.22,0.2,0.19,0.22,0.24,0.22,0
0.21,0.22,0.21,0.31,0.18,0.28,0.15,0.39,0.15,0.5,0.25,0.28,0.28,0.39,0.27,0.48,0.18,0.5,0,0,0,0,0,0,0,0,0,0,0.21,0.2,0.22,0.2,0.19,0.22,0.24,0.22,0
0.21,0.22,0.21,0.31,0.18,0.28,0.15,0.39,0.15,0.5,0.25,0.28,0.28,0.39,0.27,0.48,0.18,0.5,0.19,0.54,0.18,0.72,0,0,0,0,0,0,0.21,0.2,0.22,0.2,0.2,0.22,0.24,0.22,0
0.21,0.22,0.21,0.31,0.18,0.28,0.15,0.39,0.15,0.5,0.25,0.28,0.28,0.37,0.27,0.48,0.18,0.5,0.2,0.52,0.18,0.72,0,0,0,0,0,0,0.21,0.2,0.22,0.2,0.2,0.22,0.24,0.22,0
0.21,0.22,0.21,0.31,0.18,0.28,0.15,0.39,0.15,0.5,0.25,0.28,0.28,0.37,0.27,0.48,0.18,0.5,0.19,0.52,0.18,0.7,0.25,0.48,0,0,0,0,0.21,0.2,0.22,0.2,0.2,0.22,0.24,0.22,0
0.22,0.22,0.21,0.28,0.18,0.28,0.15,0.39,0.15,0.5,0.25,0.28,0.28,0.37,0.27,0.48,0.18,0.5,0,0,0,0,0.25,0.48,0,0,0,0,0.21,0.2,0.22,0.2,0.2,0.22,0.24,0.22,0
0.22,0.22,0.21,0.28,0.18,0.28,0.15,0.39,0.15,0.5,0.25,0.28,0.28,0.37,0.27,0.48,0.18,0.48,0.18,0.65,0.18,0.7,0.25,0.48,0.24,0.63,0.25,0.7,0.21,0.2,0.22,0.2,0.2,0.22,0.24,0.22,0
0.22,0.22,0.22,0.28,0.18,0.28,0.15,0.39,0.15,0.5,0.25,0.28,0.28,0.37,0.27,0.48,0.18,0.48,0,0,0,0,0.25,0.48,0.24,0.63,0.25,0.7,0.21,0.2,0.22,0.2,0.2,0.22,0.24,0.22,0
0.22,0.22,0.22,0.28,0.18,0.28,0.15,0.39,0.15,0.5,0.25,0.28,0.28,0.37,0.28,0.48,0.18,0.48,0.19,0.52,0.18,0.7,0,0,0,0,0,0,0.21,0.2,0.22,0.2,0.2,0.22,0.24,0.22,0
0.22,0.22,0.22,0.28,0.18,0.28,0.15,0.39,0.15,0.5,0.25,0.28,0.28,0.37,0.28,0.48,0.18,0.48,0.19,0.52,0.18,0.7,0,0,0,0,0,0,0.21,0.2,0.22,0.2,0.2,0.22,0.24,0.22,0
0.22,0.22,0.22,0.28,0.18,0.28,0.15,0.37,0.15,0.48,0.25,0.28,0.28,0.37,0.28,0.48,0.18,0.48,0.19,0.52,0.18,0.7,0.25,0.48,0,0,0,0,0.21,0.2,0.23,0.2,0.2,0.2,0.24,0.22,0
0.22,0.22,0.21,0.28,0.18,0.28,0.15,0.39,0.15,0.5,0.25,0.28,0.28,0.37,0.28,0.48,0.18,0.48,0.2,0.52,0.18,0.7,0.25,0.48,0,0,0,0,0.21,0.2,0.23,0.2,0.2,0.2,0.24,0.22,0
0.22,0.22,0.21,0.28,0.18,0.28,0.15,0.39,0.15,0.5,0.25,0.28,0.28,0.37,0.28,0.48,0.18,0.48,0.2,0.52,0.18,0.7,0.25,0.48,0,0,0,0,0.21,0.2,0.23,0.2,0.2,0.2,0.24,0.22,0
0.22,0.22,0.21,0.28,0.18,0.28,0.15,0.39,0.15,0.5,0.25,0.28,0.28,0.37,0.28,0.48,0.18,0.48,0.19,0.52,0.18,0.7,0,0,0,0,0,0,0.21,0.2,0.23,0.2,0.2,0.2,0.24,0.22,0
0.22,0.22,0.21,0.28,0.18,0.28,0.15,0.39,0.15,0.5,0.25,0.28,0.28,0.37,0.28,0.48,0.18,0.48,0.19,0.52,0.18,0.7,0,0,0,0,0,0,0.21,0.2,0.23,0.2,0.2,0.2,0.24,0.22,0
0.22,0.22,0.21,0.28,0.18,0.28,0.15,0.39,0.15,0.5,0.25,0.28,0.28,0.37,0.28,0.48,0.18,0.5,0.2,0.52,0.18,0.7,0,0,0,0,0,0,0.21,0.2,0.23,0.2,0.2,0.2,0.24,0.22,0
0.22,0.22,0.21,0.28,0.18,0.28,0.15,0.39,0.15,0.5,0.26,0.28,0.28,0.37,0.28,0.48,0.18,0.5,0.2,0.52,0.18,0.7,0,0,0,0,0,0,0.21,0.2,0.23,0.2,0.2,0.2,0.24,0.22,0
0.22,0.22,0.22,0.28,0.18,0.28,0.15,0.39,0.15,0.48,0.25,0.28,0.28,0.37,0.28,0.48,0.18,0.5,0.2,0.52,0.18,0.7,0,0,0,0,0,0,0.21,0.2,0.23,0.2,0.2,0.2,0.24,0.22,0
0.22,0.22,0.22,0.28,0.18,0.28,0.15,0.37,0.15,0.48,0.26,0.28,0.28,0.37,0.28,0.48,0.18,0.5,0.2,0.52,0.18,0.7,0,0,0,0,0,0,0.21,0.2,0.23,0.2,0.2,0.2,0.24,0.22,0
0.22,0.22,0.22,0.28,0.18,0.28,0.15,0.37,0.14,0.48,0.25,0.28,0.28,0.37,0.28,0.48,0.18,0.5,0,0,0,0,0,0,0,0,0,0,0.21,0.2,0.23,0.2,0.2,0.2,0.24,0.22,0
0.22,0.22,0.22,0.28,0.18,0.28,0.15,0.37,0.14,0.48,0.25,0.28,0.28,0.37,0.28,0.48,0.18,0.5,0,0,0,0,0,0,0,0,0,0,0.21,0.2,0.23,0.2,0.2,0.2,0.24,0.22,0
0.22,0.22,0.22,0.28,0.18,0.28,0.15,0.37,0.14,0.48,0.26,0.28,0.28,0.37,0.28,0.48,0.18,0.5,0,0,0,0,0,0,0,0,0,0,0.21,0.2,0.23,0.2,0.2,0.2,0.24,0.22,0
0.22,0.22,0.22,0.28,0.18,0.28,0.15,0.37,0.14,0.48,0.26,0.28,0.28,0.37,0.28,0.48,0.18,0.5,0,0,0,0,0,0,0,0,0,0,0.21,0.2,0.23,0.2,0.2,0.2,0.24,0.22,0
0.22,0.22,0.22,0.28,0.18,0.28,0.15,0.37,0.14,0.5,0.26,0.28,0.28,0.37,0.28,0.48,0.18,0.48,0,0,0,0,0.25,0.5,0,0,0,0,0.21,0.2,0.22,0.2,0.2,0.2,0.24,0.22,0
0.22,0.22,0.22,0.28,0.18,0.28,0.15,0.37,0.14,0.5,0.25,0.28,0.28,0.37,0.28,0.48,0.18,0.5,0,0,0,0,0,0,0,0,0,0,0.21,0.2,0.23,0.2,0.2,0.2,0.24,0.22,0
0.22,0.22,0.22,0.28,0.18,0.28,0.15,0.37,0.14,0.5,0.25,0.28,0.28,0.37,0.28,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.2,0.22,0.2,0.2,0.2,0.24,0.22,0
0.22,0.22,0.22,0.28,0.18,0.28,0.15,0.37,0.14,0.5,0.25,0.28,0.28,0.37,0.28,0.48,0.18,0.5,0,0,0,0,0,0,0,0,0,0,0.21,0.2,0.22,0.2,0.2,0.22,0.24,0.22,0
0.21,0.22,0.22,0.28,0.18,0.28,0.15,0.37,0.14,0.5,0.25,0.28,0.28,0.37,0.28,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.2,0.22,0.2,0.19,0.22,0.24,0.22,0
0.21,0.22,0.22,0.28,0.18,0.28,0.15,0.37,0.14,0.5,0.25,0.28,0.28,0.37,0.28,0.48,0.19,0.48,0.19,0.59,0.18,0.7,0,0,0,0,0,0,0.21,0.2,0.22,0.2,0.19,0.22,0.24,0.22,0
0.22,0.22,0.22,0.28,0.18,0.28,0.15,0.39,0.14,0.5,0.25,0.28,0.28,0.37,0.28,0.48,0.19,0.5,0,0,0,0,0.24,0.48,0.25,0.63,0.25,0.7,0.21,0.2,0.22,0.2,0.2,0.22,0.24,0.22,0
0.22,0.22,0.22,0.28,0.18,0.28,0.15,0.39,0.14,0.5,0.25,0.28,0.28,0.37,0.28,0.48,0.19,0.48,0.18,0.61,0.18,0.7,0.24,0.48,0.25,0.63,0.25,0.7,0.21,0.2,0.22,0.2,0.2,0.22,0.24,0.22,0
0.22,0.24,0.22,0.31,0.18,0.31,0.14,0.39,0.14,0.5,0.25,0.28,0.28,0.37,0.28,0.5,0.19,0.5,0.18,0.57,0.18,0.7,0.24,0.48,0.25,0.63,0.25,0.7,0.21,0.2,0.22,0.22,0.19,0.22,0.24,0.22,0
0.21,0.24,0.21,0.31,0.18,0.31,0.14,0.39,0.14,0.5,0.25,0.28,0.28,0.37,0.28,0.5,0.19,0.48,0.18,0.61,0.18,0.7,0.24,0.48,0.25,0.63,0.25,0.7,0.21,0.22,0.22,0.22,0.19,0.22,0.24,0.22,0
0.21,0.24,0.21,0.31,0.18,0.31,0.14,0.39,0.14,0.5,0.25,0.28,0.28,0.39,0.28,0.5,0.19,0.48,0.18,0.63,0.18,0.7,0.24,0.48,0.25,0.61,0.25,0.7,0.21,0.22,0.22,0.22,0.19,0.22,0.24,0.24,0
0.21,0.24,0.22,0.31,0.18,0.31,0.14,0.39,0.14,0.5,0.25,0.31,0.28,0.39,0.28,0.5,0.19,0.48,0.18,0.63,0.18,0.7,0.24,0.5,0.25,0.59,0.25,0.7,0.21,0.22,0.22,0.22,0.19,0.24,0.24,0.24,0
0.21,0.24,0.22,0.31,0.18,0.31,0.14,0.39,0.13,0.5,0.25,0.31,0.28,0.39,0.28,0.5,0.18,0.5,0.18,0.63,0.18,0.7,0.24,0.5,0.25,0.54,0.25,0.7,0.21,0.22,0.22,0.22,0.19,0.24,0.24,0.24,0
0.21,0.24,0.22,0.31,0.18,0.31,0.14,0.37,0.13,0.5,0.25,0.31,0.28,0.39,0.28,0.5,0.18,0.5,0.18,0.63,0.18,0.7,0,0,0,0,0,0,0.21,0.22,0.22,0.22,0.19,0.24,0.24,0.24,0
0.21,0.26,0.22,0.31,0.18,0.31,0.14,0.39,0.13,0.5,0.25,0.31,0.28,0.39,0.28,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.22,0.22,0.24,0.19,0.24,0.24,0.24,0
0.21,0.26,0.22,0.33,0.18,0.33,0.14,0.39,0.13,0.52,0.25,0.31,0.28,0.39,0.28,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.24,0.22,0.24,0.19,0.24,0.24,0.26,0
0.21,0.26,0.22,0.33,0.18,0.33,0.14,0.39,0.13,0.52,0.25,0.33,0.28,0.39,0.28,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.24,0.22,0.24,0.19,0.26,0.24,0.26,0
0.21,0.26,0.22,0.33,0.19,0.33,0.14,0.39,0.13,0.52,0.25,0.33,0.28,0.39,0.28,0.52,0,0,0,0,0,0,0.24,0.52,0,0,0,0,0.21,0.24,0.22,0.24,0.19,0.26,0.24,0.26,0
0.21,0.28,0.22,0.33,0.18,0.33,0.14,0.41,0.13,0.52,0.25,0.33,0.28,0.39,0.29,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.26,0.22,0.26,0.19,0.26,0.24,0.26,0
0.21,0.28,0.22,0.35,0.18,0.35,0.14,0.41,0.13,0.52,0.25,0.33,0.28,0.39,0.29,0.52,0.2,0.59,0.17,0.52,0.18,0.7,0.23,0.59,0,0,0,0,0.21,0.26,0.22,0.26,0.19,0.26,0.24,0.28,0
0.21,0.31,0.22,0.35,0.18,0.35,0.14,0.41,0.13,0.52,0.25,0.35,0.28,0.41,0.29,0.52,0.2,0.61,0.17,0.54,0.18,0.7,0.24,0.59,0.26,0.61,0.25,0.7,0.21,0.26,0.22,0.26,0.19,0.28,0.24,0.28,0
0.21,0.31,0.22,0.35,0.18,0.35,0.14,0.41,0.13,0.52,0.25,0.35,0.28,0.41,0.29,0.52,0.2,0.61,0.17,0.54,0.18,0.7,0,0,0,0,0,0,0.21,0.28,0.22,0.28,0.19,0.28,0.24,0.28,0
0.21,0.31,0.22,0.35,0.19,0.35,0.14,0.41,0.13,0.52,0.25,0.35,0.28,0.41,0.29,0.52,0.2,0.59,0.17,0.57,0.18,0.7,0.23,0.59,0.26,0.61,0.25,0.7,0.21,0.28,0.22,0.28,0.19,0.28,0.24,0.31,0
0.21,0.31,0.22,0.35,0.18,0.35,0.14,0.44,0.13,0.52,0.25,0.35,0.28,0.41,0.3,0.52,0.2,0.61,0.17,0.57,0.18,0.7,0,0,0,0,0,0,0.21,0.28,0.22,0.28,0.19,0.31,0.24,0.31,0
0.21,0.33,0.22,0.35,0.18,0.37,0.14,0.44,0.13,0.52,0.25,0.37,0.28,0.41,0.3,0.5,0,0,0,0,0,0,0.23,0.61,0.26,0.61,0.25,0.7,0.21,0.31,0.22,0.31,0.19,0.31,0.24,0.31,0
0.21,0.33,0.22,0.37,0.19,0.37,0.15,0.44,0.13,0.52,0.25,0.37,0.28,0.41,0.3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.31,0.22,0.31,0.19,0.31,0.24,0.31,0
0.21,0.33,0.22,0.37,0.19,0.37,0.15,0.44,0.13,0.52,0.25,0.37,0.28,0.41,0.3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.31,0.22,0.31,0.19,0.31,0.24,0.33,0
0.22,0.35,0.22,0.37,0.19,0.37,0.15,0.44,0.13,0.52,0.25,0.37,0.28,0.44,0.3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.33,0.22,0.33,0.19,0.33,0.24,0.33,0
0.22,0.35,0.22,0.39,0.19,0.39,0.15,0.44,0.13,0.52,0.25,0.39,0.28,0.44,0.3,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.33,0.22,0.33,0.19,0.33,0.24,0.33,0
0.22,0.35,0.22,0.39,0.19,0.39,0.15,0.44,0.13,0.52,0.25,0.39,0.28,0.44,0.3,0.5,0,0,0,0,0,0,0.24,0.54,0.26,0.61,0.25,0.7,0.21,0.33,0.22,0.33,0.19,0.33,0.24,0.35,0
0.22,0.37,0.22,0.39,0.19,0.39,0.15,0.44,0.13,0.52,0.25,0.39,0.28,0.44,0.3,0.5,0,0,0,0,0,0,0.24,0.57,0.26,0.63,0.25,0.7,0.21,0.35,0.22,0.35,0.2,0.35,0.24,0.35,0
0.22,0.37,0.22,0.39,0.19,0.39,0.15,0.46,0.13,0.52,0.25,0.39,0.28,0.44,0.29,0.5,0,0,0,0,0,0,0.24,0.61,0.26,0.63,0.25,0.7,0.21,0.35,0.22,0.35,0.19,0.35,0.24,0.35,0
0.22,0.37,0.22,0.41,0.19,0.41,0.15,0.46,0.13,0.52,0.25,0.39,0.28,0.44,0.29,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.35,0.22,0.35,0.19,0.35,0.24,0.37,0
0.22,0.39,0.22,0.41,0.19,0.41,0.15,0.46,0.13,0.52,0.25,0.41,0.28,0.44,0.29,0.5,0,0,0,0,0,0,0.24,0.63,0.26,0.63,0.25,0.7,0.21,0.37,0.22,0.37,0.19,0.37,0.24,0.37,0
0.22,0.39,0.22,0.41,0.19,0.41,0.15,0.46,0.14,0.52,0.25,0.41,0.27,0.44,0.29,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.37,0.22,0.37,0.2,0.37,0.24,0.37,0
0.22,0.39,0.22,0.41,0.19,0.41,0.15,0.46,0.14,0.52,0.25,0.41,0.27,0.46,0.29,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.37,0.22,0.37,0.19,0.37,0.24,0.37,0
0.22,0.41,0.22,0.44,0.19,0.44,0.15,0.48,0.14,0.52,0.25,0.44,0.27,0.44,0.29,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.37,0.22,0.39,0.2,0.37,0.24,0.39,0
0.22,0.41,0.22,0.44,0.19,0.44,0.15,0.48,0.14,0.52,0.25,0.44,0.27,0.46,0.29,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.39,0.22,0.39,0.2,0.39,0.24,0.39,0
0.22,0.41,0.22,0.44,0.19,0.44,0.16,0.48,0.14,0.52,0.25,0.44,0.27,0.46,0.28,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.39,0.22,0.39,0.2,0.39,0.24,0.39,0
0.22,0.41,0.22,0.44,0.19,0.44,0.16,0.48,0.14,0.52,0.25,0.44,0.27,0.46,0.28,0.5,0,0,0,0,0,0,0.25,0.57,0.26,0.63,0.25,0.7,0.21,0.39,0.22,0.39,0.2,0.39,0.24,0.39,0
0.22,0.44,0.22,0.46,0.19,0.46,0.16,0.48,0.15,0.52,0.25,0.46,0.27,0.46,0.28,0.5,0,0,0,0,0,0,0.25,0.57,0.26,0.63,0.25,0.7,0.21,0.41,0.22,0.41,0.2,0.41,0.24,0.41,0
0.22,0.44,0.22,0.46,0.19,0.46,0.16,0.5,0.15,0.52,0.25,0.46,0.27,0.46,0.28,0.5,0,0,0,0,0,0,0.25,0.59,0.27,0.63,0.25,0.7,0.21,0.41,0.22,0.41,0.2,0.41,0.24,0.41,0
0.22,0.44,0.22,0.46,0.19,0.46,0.17,0.48,0.15,0.52,0.25,0.46,0.27,0.46,0.28,0.5,0,0,0,0,0,0,0.25,0.57,0.27,0.63,0.25,0.7,0.21,0.41,0.22,0.41,0.2,0.41,0.24,0.41,0
0.22,0.46,0.22,0.48,0.19,0.46,0.15,0.5,0.15,0.52,0.25,0.46,0.27,0.48,0.28,0.5,0,0,0,0,0,0,0.25,0.57,0.27,0.63,0.25,0.7,0.21,0.41,0.22,0.41,0.2,0.41,0.24,0.44,0
0.22,0.46,0.22,0.48,0.19,0.48,0.16,0.5,0.15,0.52,0.25,0.46,0.27,0.48,0.28,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.44,0.22,0.44,0.2,0.44,0.24,0.44,0
0.22,0.46,0.22,0.48,0.19,0.48,0.17,0.5,0.16,0.52,0.25,0.48,0.27,0.48,0.28,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.44,0.22,0.44,0.2,0.44,0.24,0.44,0
0.22,0.46,0.22,0.48,0.19,0.48,0.17,0.5,0.15,0.52,0.25,0.48,0.27,0.5,0.28,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.44,0.22,0.44,0.2,0.44,0.24,0.44,0
0.22,0.48,0.22,0.5,0.19,0.5,0.17,0.52,0.16,0.54,0.25,0.48,0.27,0.5,0.28,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.46,0.22,0.46,0.2,0.46,0.24,0.46,0
0.22,0.48,0.22,0.5,0.19,0.5,0.16,0.52,0.16,0.54,0.25,0.5,0.27,0.5,0.28,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.46,0.22,0.46,0.2,0.46,0.24,0.46,0
0.22,0.48,0.22,0.5,0.19,0.5,0.17,0.52,0.16,0.54,0.25,0.5,0.27,0.5,0.28,0.52,0,0,0,0,0,0,0.26,0.63,0,0,0,0,0.21,0.46,0.22,0.46,0.2,0.46,0.24,0.46,0
0.22,0.48,0.22,0.5,0.19,0.5,0.17,0.52,0,0,0.25,0.5,0.27,0.52,0.28,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.46,0.22,0.46,0,0,0.24,0.46,0
0.22,0.48,0.22,0.5,0.19,0.5,0.17,0.52,0,0,0.25,0.5,0.27,0.52,0.28,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.46,0.22,0.46,0.2,0.48,0.24,0.48,0
0.22,0.5,0.22,0.52,0.2,0.5,0.17,0.52,0.16,0.57,0.25,0.52,0.28,0.52,0,0,0,0,0,0,0,0,0.26,0.63,0,0,0,0,0.21,0.48,0.22,0.48,0.2,0.48,0.24,0.48,0
0.22,0.5,0.22,0.52,0.2,0.52,0.17,0.52,0.17,0.54,0.25,0.52,0.27,0.52,0.29,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.48,0.22,0.48,0.2,0.48,0.24,0.48,0
0.22,0.5,0.22,0.52,0.2,0.52,0.17,0.52,0.17,0.54,0.25,0.52,0.27,0.52,0.29,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.48,0.22,0.48,0.2,0.48,0.24,0.48,0
0.21,0.22,0.21,0.31,0.18,0.28,0.14,0.39,0.15,0.5,0.25,0.28,0.28,0.37,0.27,0.48,0.18,0.5,0.18,0.65,0.18,0.7,0.25,0.48,0,0,0,0,0.21,0.2,0.22,0.2,0.19,0.22,0.24,0.22,0
0.21,0.22,0.21,0.31,0.18,0.28,0.14,0.39,0.15,0.5,0.25,0.28,0.28,0.37,0.27,0.48,0.18,0.5,0.18,0.65,0.18,0.7,0.25,0.48,0,0,0,0,0.21,0.2,0.22,0.2,0.19,0.22,0.24,0.22,0
0.21,0.22,0.21,0.31,0.18,0.28,0.14,0.39,0.15,0.5,0.25,0.28,0.28,0.37,0.27,0.48,0.18,0.5,0,0,0,0,0,0,0,0,0,0,0.21,0.2,0.22,0.2,0.19,0.22,0.24,0.22,0
0.21,0.22,0.21,0.31,0.18,0.28,0.15,0.39,0.15,0.5,0.25,0.28,0.28,0.39,0.27,0.48,0.18,0.5,0,0,0,0,0,0,0,0,0,0,0.21,0.2,0.22,0.2,0.19,0.22,0.24,0.22,0
